State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,Mysuru,2002,Whole Year,Sugarcane,91731.0,5593765.6
Andhra Pradesh,Chittoor,2006,Kharif,Tobacco,67217.8,128421.8
Karnataka,Belagavi,2001,Rabi,Onion,26601.7,548277.2
Andhra Pradesh,Krishna,2018,Rabi,Maize,41946.9,173075.0
Andhra Pradesh,Krishna,2001,Kharif,Cotton,64430.0,27734.9
Punjab,Ludhiana,2004,Winter,Rice,7098.7,18984.8
Assam,Silchar,2015,Winter,Rice,19496.6,51966.2
Gujarat,Ahmedabad,2011,Kharif,Onion,11570.3,277916.5
Andhra Pradesh,Anantapur,2009,Kharif,Groundnut,21919.7,30682.9
Andhra Pradesh,Krishna,2014,Kharif,Groundnut,17230.5,19983.7
Rajasthan,Jaipur,2016,Kharif,Soybean,73759.5,137487.4
Madhya Pradesh,Gwalior,1998,Rabi,Maize,36280.5,108877.6
Karnataka,Mysuru,2013,Whole Year,Sugarcane,107486.6,7425806.6
West Bengal,Nadia,2011,Rabi,Potato,38516.0,975506.1
Rajasthan,Jaipur,2017,Kharif,Soybean,89985.4,139692.2
Karnataka,Mysuru,1997, Kharif ,Groundnut,12453.2,16496.1
Madhya Pradesh,Indore,2010,Rabi,Jowar,18365.7,17625.2
Rajasthan,Bikaner,2005,Kharif,Bajra,84477.3,107291.5
Kerala,Kottayam,2002,Whole Year,Coconut,96761.9,713016.8
Gujarat,Vadodara,2002,Rabi,Onion,11482.1,191015.2
Odisha,Balasore,2008,Autumn,Rice,12114.3,33617.8
Uttar Pradesh,Agra,2012,Rabi,Barley,69327.9,161160.0
Punjab,Patiala,2021,Kharif,Rice,11733.2,36678.3
Uttar Pradesh,Varanasi,1997, Whole Year ,Sugarcane,104744.5,6359754.5
Uttar Pradesh,Varanasi,2004,Autumn,Rice,7118.3,13698.5
Andhra Pradesh,Krishna,2017,Rabi,Maize,44552.0,177833.2
Karnataka,Belagavi,1998,Rabi,Maize,25573.4,55216.5
Uttar Pradesh,Agra,2016,Rabi,Mustard,20032.7,28275.0
Tamil Nadu,Salem,2000,Rabi,Groundnut,11497.9,18404.3
Maharashtra,Kolhapur,1998,Kharif,Tur,42514.9,32122.8
Haryana,Panipat,2018,Rabi,Wheat,35161.9,135098.9
Rajasthan,Bikaner,2021,Kharif,Soybean,72251.9,93774.7
Tamil Nadu,Coimbatore,2007,Autumn,Rice,3770.7,9163.9
Punjab,Patiala,2019,Winter,Rice,10567.2,24032.5
Tamil Nadu,Coimbatore,2014,Kharif,Rice,5444.2,11969.1
Uttar Pradesh,Meerut,2011,Rabi,Mustard,28763.4,40052.9
West Bengal,Bardhaman,2014,Kharif,Rice,36184.6,101039.2
Assam,Guwahati,1999, Kharif ,Rice,21265.7,55449.7
Maharashtra,Pune,2012,Rabi,Jowar,29680.3,28116.2
Tamil Nadu,Salem,2013,Autumn,Rice,2808.2,8242.1
Karnataka,Bengaluru Rural,2020,Rabi,Jowar,8070.4,7216.6
Andhra Pradesh,Anantapur,1997,Kharif,Tobacco,66763.5,109098.4
Madhya Pradesh,Gwalior,2014,Rabi,Wheat,114309.7,378620.2
Uttar Pradesh,Lucknow,2006,Whole Year,Sugarcane,75089.2,5462559.0
Madhya Pradesh,Jabalpur,2008,Rabi,Wheat,93791.1,332208.6
Bihar,Bhagalpur,2018,Kharif,Maize,41215.7,157812.5
Tamil Nadu,Thanjavur,2019,Kharif,Rice,11875.7,40036.7
Andhra Pradesh,Anantapur,2010,Rabi,Groundnut,18781.8,30926.0
Tamil Nadu,Coimbatore,1997,Winter,Rice,5241.3,12976.8
Kerala,Palakkad,2017,Whole Year,Coconut,70319.7,659727.5
Rajasthan,Jodhpur,2019,Rabi,Mustard,36435.5,55804.6
Maharashtra,Nashik,2012,Whole Year,Sugarcane,24904.0,1839164.7
Bihar,Muzaffarpur,2006,Autumn,Rice,8457.3,25788.5
Andhra Pradesh,Anantapur,2013,Kharif,Groundnut,20652.3,36329.8
West Bengal,Hooghly,2000,Rabi,Potato,37892.4,869367.7
Maharashtra,Nagpur,1997,Kharif,Soybean,111085.1,108084.0
Bihar,Gaya,2015,Rabi,Maize,36403.1,108917.0
Karnataka,Belagavi,1998,Kharif,Tobacco,57192.3,104802.2
Rajasthan,Kota,2001,Kharif,Bajra,56773.3,60618.9
Punjab,Amritsar,2005,Autumn,Rice,4983.0,11225.3
Madhya Pradesh,Bhopal,2006,Kharif,Maize,31664.5,103434.6
Kerala,Palakkad,2003,Whole Year,Coconut,88829.5,835015.8
Andhra Pradesh,Chittoor,2004,Kharif,Groundnut,17419.9,22949.3
Tamil Nadu,Salem,2005,Whole Year,Sugarcane,27091.7,2079616.2
Andhra Pradesh,Krishna,2006,Kharif,Rice,12020.3,33253.8
Maharashtra,Nagpur,2014,Whole Year,Sugarcane,19214.4,1347392.3
Uttar Pradesh,Agra,2021,Whole Year,Sugarcane,117365.5,10182809.9
Maharashtra,Kolhapur,2018,Kharif,Onion,76570.1,2303004.9
Maharashtra,Pune,2019,Whole Year,Sugarcane,25815.6,2221647.8
Tamil Nadu,Coimbatore,2009,Autumn,Rice,2799.7,7295.4
Punjab,Ludhiana,2004,Kharif,Rice,10611.9,21665.7
Rajasthan,Kota,1999,Rabi,Mustard,32480.2,44940.1
Rajasthan,Kota,2007,Rabi,Barley,22183.7,49661.3
Tamil Nadu,Coimbatore,2011,Whole Year,Banana,37577.8,1478125.8
Madhya Pradesh,Gwalior,2014,Rabi,Barley,49078.3,95706.8
Tamil Nadu,Thanjavur,2010,Kharif,Groundnut,6765.6,12257.3
Punjab,Patiala,2016,Autumn,Rice,4491.9,16100.3
Maharashtra,Kolhapur,2003,Whole Year,Banana,37345.9,1593728.1
Uttar Pradesh,Meerut,2017,Kharif,Tur,24454.8,19681.9
Tamil Nadu,Coimbatore,2016,Whole Year,Banana,39542.0,1919350.8
Madhya Pradesh,Bhopal,1999,Rabi,Jowar,35278.9,39519.1
Andhra Pradesh,Krishna,2011,Kharif,Maize,52729.8,173312.4
West Bengal,Hooghly,2008,Kharif,Jute,44475.9,102736.0
Andhra Pradesh,Krishna,2006,Rabi,Groundnut,22085.2,
Andhra Pradesh,Chittoor,2000,Rabi,Sunflower,12042.1,10554.0
Karnataka,Bengaluru Rural,1997,Whole Year,Sugarcane,72820.0,5120411.6
Maharashtra,Aurangabad,2021,Kharif,Tur,33218.4,27684.8
Kerala,Palakkad,2005,Whole Year,Coconut,90544.1,905103.3
West Bengal,Nadia,2012,Winter,Rice,12678.1,34918.3
Maharashtra,Nagpur,2019,Kharif,Cotton,92299.9,42659.0
Madhya Pradesh,Jabalpur,2014,Kharif,Jowar,28007.4,21474.1
Tamil Nadu,Salem,1999,Kharif,Groundnut,7547.2,13007.3
Odisha,Cuttack,2011,Kharif,Rice,24584.7,75805.3
Rajasthan,Jaipur,2002, Rabi ,Barley,21184.9,41065.7
Madhya Pradesh,Gwalior,2019,Kharif,Maize,26453.4,87693.5
Gujarat,Vadodara,2002,Kharif,Cotton,20103.2,7639.1
Rajasthan,Kota,2010,Rabi,Gram,91296.6,102727.6
Maharashtra,Nashik,2009,Rabi,Onion,43890.3,634888.3
Karnataka,Ballari,2012,Rabi,Maize,23147.8,86190.8
Madhya Pradesh,Gwalior,2018,Kharif,Jowar,22340.3,19932.4
Maharashtra,Nashik,2003,Kharif,Soybean,83934.5,92473.4
Punjab,Jalandhar,2005,Kharif,Cotton,76839.1,36140.2
Uttar Pradesh,Meerut,2019,Autumn,Rice,8876.3,25630.2
Gujarat,Rajkot,2017,Rabi,Onion,16880.6,417422.3
Andhra Pradesh,Krishna,2007,Winter,Rice,6602.9,20319.5
Gujarat,Surat,2014,Kharif,Bajra,16200.5,16332.8
Andhra Pradesh,Guntur,2009,Kharif,Rice,15280.3,38530.6
Andhra Pradesh,Chittoor,2015,Rabi,Maize,63342.2,190408.2
Gujarat,Ahmedabad,1997,Kharif,Bajra,13304.4,15839.0
Madhya Pradesh,Gwalior,2015,Kharif,Jowar,33668.4,26443.1
Bihar,Bhagalpur,2005,Rabi,Potato,65181.9,1812156.2
Bihar,Bhagalpur,2004,Autumn,Rice,12545.5,29706.7
Andhra Pradesh,Guntur,2010,Kharif,Maize,40273.8,134008.9
Maharashtra,Nashik,2000,Kharif,Jowar,31073.6,34404.2
Madhya Pradesh,Bhopal,2017,Kharif,Maize,33563.5,126822.8
Madhya Pradesh,Gwalior,2014,Rabi,Jowar,36885.5,31432.6
Andhra Pradesh,Chittoor,2001,Rabi,Maize,38606.6,113860.4
Bihar,Bhagalpur,2006,Kharif,Rice,19426.6,43421.3
Tamil Nadu,Salem,2011,Rabi,Groundnut,9689.7,16366.0
Rajasthan,Kota,2013,Kharif,Bajra,79800.2,119784.9
Tamil Nadu,Salem,2018,Kharif,Groundnut,11838.4,19669.0
Uttar Pradesh,Kanpur,1999,Rabi,Mustard,23292.4,28379.5
Kerala,Palakkad,2018,Whole Year,Coconut,102809.3,1091937.7
Tamil Nadu,Madurai,2017,Kharif,Groundnut,9808.0,
Andhra Pradesh,Guntur,2013,Kharif,Sunflower,9867.9,7836.6
West Bengal,Murshidabad,2016,Kharif,Rice,41732.7,133946.2
Odisha,Puri,1998,Kharif,Jute,58723.5,131246.7
Maharashtra,Aurangabad,2017,Kharif,Tur,40897.4,45080.1
Karnataka,Ballari,2003,Whole Year,Sugarcane,71042.3,4759105.6
Gujarat,Rajkot,2013,Rabi,Groundnut,27553.7,49105.1
Uttar Pradesh,Varanasi,2000,Kharif,Bajra,33338.2,39967.8
Gujarat,Vadodara,2014,Kharif,Onion,15783.7,252321.5
Uttar Pradesh,Agra,2006,Rabi,Barley,63639.2,163624.8
Madhya Pradesh,Jabalpur,2021,Kharif,Soybean,44220.9,68448.5
Tamil Nadu,Salem,2006,Whole Year,Coconut,43964.8,353958.1
Madhya Pradesh,Jabalpur,2009,Rabi,Barley,40802.4,86235.9
Punjab,Jalandhar,2007,Autumn,Rice,5128.6,15354.1
Assam,Guwahati,2005,Autumn,Rice,12567.0,31020.9
Punjab,Patiala,2005,Rabi,Wheat,54196.9,204901.5
Andhra Pradesh,Guntur,2008,Rabi,Maize,36352.5,136595.6
Punjab,Ludhiana,2018,Autumn,Rice,8398.5,26324.8
Tamil Nadu,Madurai,1999,Whole Year,Coconut,54261.6,474184.0
Bihar,Bhagalpur,1998,Kharif,Maize,16383.1,44876.1
Andhra Pradesh,Chittoor,2015,Whole Year,Banana,98006.1,3805928.0
Uttar Pradesh,Agra,2014, Winter ,Rice,11941.8,30778.3
Karnataka,Mysuru,2016,Kharif,Sunflower,33694.7,
Assam,Silchar,2007,Winter,Rice,12564.8,30668.4
Uttar Pradesh,Meerut,2010,Autumn,Rice,5816.9,16344.1
Maharashtra,Nashik,2006,Kharif,Onion,50990.1,949441.4
Maharashtra,Nagpur,2019,Kharif,Soybean,117354.6,172918.3
Punjab,Amritsar,2009,Kharif,Rice,10128.0,24114.2
Uttar Pradesh,Meerut,2008,Rabi,Potato,35944.4,934269.0
Rajasthan,Bikaner,2006,Rabi,Mustard,49690.9,87523.9
West Bengal,Murshidabad,1999,Winter,Rice,22146.6,61328.9
West Bengal,Hooghly,2019,Kharif,Jute,47749.8,122956.2
Tamil Nadu,Salem,2020,Whole Year,Coconut,62505.4,484928.1
Andhra Pradesh,Guntur,2005,Kharif,Cotton,44879.2,21558.8
Odisha,Sambalpur,2014,Kharif,Jute,48790.4,125382.2
Uttar Pradesh,Lucknow,2021,Rabi,Gram,23684.5,30361.6
Uttar Pradesh,Meerut,2007,Kharif,Rice,15944.9,48467.1
Madhya Pradesh,Gwalior,2015, Rabi ,Jowar,20383.6,17768.4
Uttar Pradesh,Kanpur,2011,Rabi,Potato,25708.7,800390.8
Tamil Nadu,Salem,2016,Whole Year,Coconut,54198.2,540665.6
West Bengal,Bardhaman,2020,Kharif,Jute,52362.0,111820.1
West Bengal,Bardhaman,2012,Rabi,Potato,41263.6,1244589.4
Andhra Pradesh,Chittoor,2020,Kharif,Tobacco,55796.0,85460.1
Haryana,Panipat,2003,Kharif,Bajra,81758.6,96950.4
Tamil Nadu,Coimbatore,2017,Whole Year,Sugarcane,24076.1,1976099.1
Andhra Pradesh,Chittoor,2019,Kharif,Tobacco,76345.8,150852.7
Maharashtra,Aurangabad,1998,Rabi,Jowar,33958.9,38287.6
Karnataka,Mysuru,2003,Kharif,Tur,92942.0,80273.4
Gujarat,Ahmedabad,2000,Kharif,Groundnut,29665.3,39198.5
Karnataka,Mysuru,2017,Kharif,Tur,85500.0,78651.5
Uttar Pradesh,Lucknow,2013,Kharif,Rice,12350.9,36382.1
Tamil Nadu,Madurai,2016,Winter,Rice,5498.2,12986.0
Karnataka,Ballari,2017,Rabi,Jowar,15131.4,13989.6
Andhra Pradesh,Guntur,2006,Kharif,Maize,40492.4,131672.1
Tamil Nadu,Salem,1998, Kharif ,Rice,8137.7,20872.1
Gujarat,Surat,2012,Kharif,Bajra,21575.0,29684.9
Odisha,Sambalpur,2003, Autumn ,Rice,9838.3,28275.9
Madhya Pradesh,Gwalior,2019,Kharif,Soybean,43908.6,82423.5
Karnataka,Mysuru,2011,Rabi,Groundnut,15576.8,26330.6
Maharashtra,Kolhapur,2005,Kharif,Soybean,81411.5,122895.4
Punjab,Ludhiana,2011,Autumn,Rice,5115.0,15136.9
Odisha,Cuttack,2000,Autumn,Rice,8509.6,23798.7
Uttar Pradesh,Meerut,2005,Kharif,Bajra,43813.0,59759.8
Gujarat,Vadodara,2019,Kharif,Groundnut,26906.7,50558.8
Uttar Pradesh,Agra,2010,Winter,Rice,9366.6,26017.6
Karnataka,Bengaluru Rural,1998,Kharif,Sunflower,51603.7,38266.0
Assam,Dibrugarh,2021,Kharif,Rice,35753.6,99935.2
Andhra Pradesh,Anantapur,2011,Kharif,Cotton,83526.5,44750.7
Madhya Pradesh,Indore,2003,Rabi,Gram,76937.1,88229.1
Madhya Pradesh,Jabalpur,2002,Rabi,Wheat,86044.6,277175.9
Karnataka,Bengaluru Rural,2014,Rabi,Onion,28459.3,577417.0
Bihar,Bhagalpur,2021,Winter,Rice,19794.5,73213.8
Maharashtra,Nagpur,2012,Rabi,Onion,84291.8,1782338.3
Rajasthan,Bikaner,2012,Kharif,Bajra,53998.5,58204.2
Maharashtra,Kolhapur,2005,Rabi,Onion,52615.2,
Tamil Nadu,Thanjavur,2011,Kharif,Groundnut,7351.1,11545.5
Bihar,Muzaffarpur,2009,Rabi,Potato,61652.2,1311671.1
Maharashtra,Nagpur,2017, Rabi ,Jowar,25854.1,22911.4
Karnataka,Ballari,2010,Rabi,Onion,25484.2,505991.9
Madhya Pradesh,Bhopal,2006,Kharif,Jowar,20743.3,
Tamil Nadu,Madurai,2013,Whole Year,Sugarcane,15438.2,1072790.4
Tamil Nadu,Madurai,2008,Whole Year,Coconut,38895.1,350071.4
Madhya Pradesh,Jabalpur,2002,Rabi,Wheat,86044.6,277175.9
Tamil Nadu,Madurai,2020,Winter,Rice,5578.1,15138.7
Karnataka,Belagavi,1999,Whole Year,Coconut,62465.2,606236.9
Punjab,Amritsar,1997,Kharif,Rice,12289.5,29297.6
Assam,Dibrugarh,1997,Winter,Rice,17694.0,51744.6
Odisha,Puri,2010,Kharif,Jute,44927.0,102254.7
Gujarat,Surat,2017,Kharif,Cotton,23096.2,15095.7
Uttar Pradesh,Lucknow,1998,Rabi,Potato,28794.3,652142.2
Gujarat,Rajkot,1999,Whole Year,Banana,41796.2,1656364.1
Karnataka,Belagavi,2007, Kharif ,Tur,90020.3,74168.1
Karnataka,Mysuru,2002,Kharif,Groundnut,11841.6,14025.5
Andhra Pradesh,Chittoor,2000,Kharif,Groundnut,14802.4,22565.4
Karnataka,Bengaluru Rural,1997,Whole Year,Sugarcane,72820.0,5120411.6
Madhya Pradesh,Bhopal,2003,Rabi,Barley,23934.3,58670.9
Gujarat,Rajkot,2013,Kharif,Onion,12798.4,314823.2
Karnataka,Ballari,2018,Kharif,Jowar,13234.1,11524.0
Uttar Pradesh,Meerut,2003,Kharif,Tur,25361.1,23492.4
Assam,Silchar,2002,Kharif,Jute,74735.9,121559.4
Karnataka,Belagavi,2017,Whole Year,Coconut,81380.0,764901.2
Rajasthan,Kota,1997,Kharif,Bajra,53377.0,70508.9
Haryana,Hisar,2006,Kharif,Bajra,118733.5,142821.2
Tamil Nadu,Coimbatore,2015,Autumn,Rice,2384.3,6161.7
Gujarat,Rajkot,1999, Kharif ,Cotton,19705.4,10678.6
Karnataka,Mysuru,2016,Kharif,Tobacco,79187.8,148190.1
Rajasthan,Kota,2008, Rabi ,Mustard,45769.9,73069.1
Tamil Nadu,Madurai,2010,Rabi,Groundnut,6402.1,8345.1
Madhya Pradesh,Gwalior,2002,Kharif,Jowar,25075.0,18537.2
Gujarat,Ahmedabad,2018,Kharif,Cotton,21987.9,13907.7
Madhya Pradesh,Gwalior,2015,Rabi,Wheat,105707.8,311295.5
Andhra Pradesh,Krishna,2018,Whole Year,Banana,82974.7,3563621.1
Punjab,Amritsar,2012,Kharif,Cotton,87384.8,51090.2
Gujarat,Surat,2007,Whole Year,Banana,54592.3,1418692.6
Haryana,Karnal,2011,Rabi,Wheat,40318.8,
Rajasthan,Kota,2008,Kharif,Soybean,52960.8,75532.6
Karnataka,Mysuru,2006,Rabi,Groundnut,15206.4,24298.7
Maharashtra,Pune,2020,Kharif,Soybean,136748.0,261601.4
Madhya Pradesh,Bhopal,2018,Rabi,Barley,36334.8,93549.8
Uttar Pradesh,Agra,2002,Autumn,Rice,6738.2,16548.7
Gujarat,Surat,2012,Whole Year,Banana,69311.6,2762078.4
Maharashtra,Nagpur,2017,Rabi,Onion,71636.7,1718304.7
Tamil Nadu,Salem,1999,Autumn,Rice,2176.0,6479.2
Maharashtra,Kolhapur,2011,Rabi,Onion,65238.6,1480667.6
Madhya Pradesh,Bhopal,2020,Rabi,Jowar,23531.1,21938.5
Andhra Pradesh,Guntur,2001,Winter,Rice,5641.0,16159.5
Rajasthan,Jodhpur,1998,Rabi,Gram,67588.3,56346.9
Rajasthan,Kota,2006,Kharif,Soybean,35787.2,49339.0
Andhra Pradesh,Guntur,1998,Winter,Rice,5901.7,16419.9
Haryana,Panipat,2003,Rabi,Wheat,25528.7,87093.8
Rajasthan,Jodhpur,2018,Kharif,Bajra,74302.3,117652.5
Maharashtra,Aurangabad,2009,Kharif,Tur,25617.1,17238.7
Maharashtra,Aurangabad,2006,Rabi,Jowar,35511.7,36439.0
Odisha,Puri,2005,Kharif,Rice,16243.5,38156.6
Bihar,Muzaffarpur,2008,Rabi,Maize,34949.0,118042.7
Uttar Pradesh,Kanpur,1998,Autumn,Rice,4889.9,13125.5
Uttar Pradesh,Varanasi,2015,Rabi,Wheat,77277.7,270172.6
Karnataka,Belagavi,2016,Kharif,Groundnut,21608.5,34954.6
Bihar,Patna,2016,Autumn,Rice,7431.0,22054.1
West Bengal,Nadia,1998,Autumn,Rice,13558.4,45250.3
Karnataka,Bengaluru Rural,2002,Rabi,Maize,18838.3,39825.9
Tamil Nadu,Madurai,2007,Whole Year,Banana,24724.8,770235.7
Punjab,Patiala,2013,Autumn,Rice,6319.7,18497.0
Madhya Pradesh,Gwalior,2002,Rabi,Maize,29184.1,77426.9
Madhya Pradesh,Gwalior,2018,Kharif,Maize,33428.1,140505.3
Bihar,Gaya,2000,Kharif,Rice,27488.2,68282.2
Andhra Pradesh,Anantapur,2002,Rabi,Maize,27493.5,75925.3
Uttar Pradesh,Varanasi,2017,Winter,Rice,12264.9,32794.8
Assam,Dibrugarh,2021,Winter,Rice,24121.2,82928.0
Uttar Pradesh,Kanpur,2020,Rabi,Potato,31332.1,1182210.8
Madhya Pradesh,Jabalpur,2014,Kharif,Maize,29522.6,67935.3
Bihar,Muzaffarpur,1999,Autumn,Rice,10420.4,28633.9
Assam,Dibrugarh,2020,Kharif,Jute,106690.0,252326.1
Madhya Pradesh,Bhopal,1998,Kharif,Jowar,20499.0,19585.4
Andhra Pradesh,Chittoor,2012,Kharif,Sunflower,9368.7,6803.5
Punjab,Amritsar,2014, Kharif ,Cotton,76371.9,34153.5
Madhya Pradesh,Indore,2019,Rabi,Maize,33212.7,131163.3
Bihar,Muzaffarpur,2004,Rabi,Maize,24689.7,60084.4
Karnataka,Ballari,2010,Rabi,Onion,25484.2,505991.9
Tamil Nadu,Thanjavur,2000,Kharif,Groundnut,12968.7,16587.7
Maharashtra,Nashik,2012,Kharif,Onion,65455.1,1669834.6
Rajasthan,Jodhpur,2006,Kharif,Bajra,63174.6,73144.2
Karnataka,Mysuru,2021,Kharif,Tur,75555.9,68240.4
Gujarat,Rajkot,2018,Kharif,Tobacco,34398.0,54841.0
Karnataka,Belagavi,2007,Rabi,Groundnut,16513.6,21323.6
Uttar Pradesh,Meerut,1998,Rabi,Barley,72410.9,210425.4
Gujarat,Rajkot,2004,Whole Year,Banana,70812.4,2046449.5
Rajasthan,Kota,2005,Rabi,Gram,62289.8,65552.7
Karnataka,Ballari,2014,Rabi,Maize,30329.1,102936.1
Maharashtra,Pune,2001,Whole Year,Sugarcane,22926.1,1719187.8
Karnataka,Bengaluru Rural,2007,Kharif,Jowar,10006.6,9549.6
Haryana,Panipat,1997,Rabi,Wheat,26564.3,93800.0
Karnataka,Ballari,2001,Kharif,Maize,33708.1,93238.1
Karnataka,Belagavi,2017,Whole Year,Coconut,81380.0,764901.2
Odisha,Cuttack,1998,Autumn,Rice,8895.0,15197.5
Assam,Silchar,2010,Kharif,Rice,20348.4,64501.4
Gujarat,Surat,1997,Kharif,Groundnut,24906.1,34570.0
Rajasthan,Kota,2013,Kharif,Bajra,79800.2,119784.9
Maharashtra,Nashik,2003,Whole Year,Sugarcane,18320.5,1302044.0
Karnataka,Bengaluru Rural,2005,Kharif,Maize,27945.1,88331.7
Uttar Pradesh,Varanasi,2010,Rabi,Mustard,22578.6,
Punjab,Patiala,1999,Kharif,Rice,13648.6,38015.6
Haryana,Panipat,2006,Rabi,Wheat,25143.1,92781.9
Odisha,Puri,1999,Autumn,Rice,7046.4,19701.9
Uttar Pradesh,Meerut,2000,Rabi,Gram,22346.7,22533.6
Andhra Pradesh,Krishna,2000,Whole Year,Banana,54147.1,1771612.3
Uttar Pradesh,Agra,2021,Kharif,Rice,18562.1,62268.7
Andhra Pradesh,Guntur,2016,Kharif,Cotton,104522.2,57575.0
Karnataka,Bengaluru Rural,2009,Kharif,Sunflower,40741.6,24050.2
Karnataka,Mysuru,2017,Kharif,Onion,26862.7,671328.5
Tamil Nadu,Thanjavur,2004,Kharif,Rice,6589.7,17621.3
Odisha,Sambalpur,2004,Kharif,Jute,51274.9,97794.0
Tamil Nadu,Coimbatore,2003,Kharif,Rice,7145.7,18464.0
Madhya Pradesh,Indore,2005, Rabi ,Jowar,17936.7,15319.0
Rajasthan,Jodhpur,1997,Rabi,Mustard,34572.7,39230.2
Andhra Pradesh,Krishna,2016,Kharif,Maize,30682.0,114369.2
Tamil Nadu,Salem,2020,Kharif,Groundnut,10324.1,16827.1
Punjab,Ludhiana,2012,Winter,Rice,8448.1,25920.8
Gujarat,Vadodara,2004,Rabi,Groundnut,27547.4,29376.3
Odisha,Puri,2012,Kharif,Rice,17076.9,59048.2
Punjab,Patiala,2015,Kharif,Cotton,137104.9,62689.0
Uttar Pradesh,Meerut,2010,Rabi,Barley,78135.3,199091.3
Maharashtra,Nagpur,2019,Kharif,Tur,25513.3,25979.9
Tamil Nadu,Thanjavur,2012,Kharif,Rice,6628.1,20203.8
Maharashtra,Aurangabad,2013,Kharif,Cotton,97081.8,45935.4
Uttar Pradesh,Lucknow,2015,Winter,Rice,12127.1,29238.5
Madhya Pradesh,Gwalior,1999,Kharif,Soybean,20768.9,
Gujarat,Ahmedabad,2008,Kharif,Onion,9376.9,178640.8
Maharashtra,Pune,2008,Whole Year,Banana,24789.4,1080444.1
Punjab,Jalandhar,2016,Rabi,Wheat,75948.3,257146.9
Karnataka,Mysuru,2002,Rabi,Onion,13077.1,188091.1
Uttar Pradesh,Lucknow,2009,Winter,Rice,6716.1,17541.2
Andhra Pradesh,Anantapur,1999,Kharif,Rice,11469.3,35646.1
West Bengal,Bardhaman,2015,Rabi,Potato,36157.6,902091.5
Uttar Pradesh,Lucknow,1999,Kharif,Rice,13054.0,29230.4
Punjab,Ludhiana,2001,Kharif,Cotton,91776.4,41611.9
Bihar,Patna,2000,Rabi,Maize,23354.3,69632.4
Odisha,Balasore,2008,Kharif,Rice,20594.3,66110.4
Uttar Pradesh,Agra,2014,Rabi,Potato,34873.6,911729.2
Bihar,Bhagalpur,2000,Kharif,Maize,20605.8,51364.7
Rajasthan,Jodhpur,2012,Kharif,Soybean,41151.6,58895.2
Assam,Silchar,2000,Kharif,Rice,33237.1,73590.9
Assam,Guwahati,2016,Autumn,Rice,11739.3,37434.0
Kerala,Palakkad,2006,Whole Year,Coconut,64995.2,560308.8
Rajasthan,Jodhpur,2006,Kharif,Bajra,63174.6,73144.2
Madhya Pradesh,Indore,2011,Rabi,Barley,37554.9,95067.0
Madhya Pradesh,Jabalpur,2007,Rabi,Maize,36692.4,102017.0
Maharashtra,Nagpur,2020,Kharif,Tur,33830.0,33099.4
West Bengal,Murshidabad,2013,Kharif,Jute,38593.3,114315.1
Karnataka,Bengaluru Rural,1997,Kharif,Tobacco,69501.6,121038.5
Karnataka,Belagavi,1997,Rabi,Groundnut,14231.6,19653.6
Karnataka,Ballari,2009,Kharif,Onion,14618.2,269597.8
Bihar,Muzaffarpur,2016,Kharif,Maize,29281.1,108531.4
Andhra Pradesh,Guntur,2002,Autumn,Rice,3354.0,6328.4
Tamil Nadu,Salem,2005,Whole Year,Coconut,56093.2,506959.8
Odisha,Cuttack,2002,Kharif,Jute,37472.6,67859.5
Bihar,Bhagalpur,2019,Kharif,Rice,29435.7,79030.9
Karnataka,Bengaluru Rural,2008,Rabi,Onion,19875.4,482223.5
Haryana,Rohtak,2008,Rabi,Wheat,35333.1,115736.9
Uttar Pradesh,Kanpur,2016,Kharif,Tur,29838.3,29145.9
Assam,Guwahati,1999,Winter,Rice,14992.3,48361.2
Karnataka,Ballari,2020,Rabi,Onion,26961.7,642859.6
Gujarat,Vadodara,2005,Whole Year,Banana,53899.4,2265583.7
Punjab,Ludhiana,2012,Autumn,Rice,6750.8,18216.9
Assam,Guwahati,2004,Winter,Rice,12380.5,29577.5
Rajasthan,Bikaner,2014,Rabi,Gram,61911.8,59356.9
Uttar Pradesh,Meerut,2016,Rabi,Gram,16329.6,17727.1
Karnataka,Bengaluru Rural,2010,Rabi,Jowar,13525.3,11641.8
Maharashtra,Aurangabad,2011,Whole Year,Sugarcane,15808.0,1147077.1
Assam,Dibrugarh,1998,Kharif,Jute,68721.9,177867.9
Assam,Dibrugarh,2008,Kharif,Jute,54808.1,123244.6
Maharashtra,Pune,2011,Kharif,Onion,47920.5,1133953.8
Madhya Pradesh,Jabalpur,2001,Rabi,Barley,23923.5,70634.9
Assam,Guwahati,2021,Autumn,Rice,12670.7,39534.2
Rajasthan,Kota,2011,Rabi,Gram,97148.2,125520.9
Andhra Pradesh,Guntur,2006,Rabi,Maize,48614.3,164178.3
Andhra Pradesh,Guntur,2014,Rabi,Sunflower,10724.2,7442.8
Uttar Pradesh,Agra,1997,Kharif,Tur,38893.6,33283.8
Assam,Dibrugarh,2012,Kharif,Rice,28477.6,72495.8
Uttar Pradesh,Agra,2021,Winter,Rice,10766.5,31110.8
Uttar Pradesh,Lucknow,2017,Autumn,Rice,8424.3,27777.0
Gujarat,Ahmedabad,2020,Rabi,Groundnut,37249.1,62386.7
Rajasthan,Bikaner,2007,Kharif,Bajra,54874.3,84712.4
Karnataka,Belagavi,2003,Kharif,Tobacco,87875.6,146437.4
