State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Decade
Haryana,Rohtak,1998,Kharif,Bajra,98876.8,105933.6,1.071,1990
Maharashtra,Nagpur,2001,Kharif,Onion,45074.3,902666.3,20.026,2000
Odisha,Sambalpur,1997,Kharif,Jute,43912.0,92857.3,2.115,1990
Andhra Pradesh,Krishna,2002,Kharif,Rice,13477.0,29667.6,2.201,2000
Assam,Guwahati,1998,Kharif,Rice,29497.7,71262.0,2.416,1990
Tamil Nadu,Thanjavur,2010,Kharif,Rice,6168.4,20357.5,3.3,2010
Uttar Pradesh,Lucknow,2006,Kharif,Rice,15216.9,37420.9,2.459,2000
Madhya Pradesh,Bhopal,1997,Rabi,Gram,87188.1,96545.6,1.107,1990
Rajasthan,Kota,2012,Rabi,Mustard,44458.7,68003.6,1.53,2010
Gujarat,Surat,2005,Rabi,Onion,10736.9,208374.9,19.407,2000
Maharashtra,Pune,2021,Kharif,Cotton,98674.0,59852.2,0.607,2020
Madhya Pradesh,Indore,2001,Kharif,Jowar,30706.8,32691.1,1.065,2000
Rajasthan,Jodhpur,2000,Rabi,Mustard,41159.8,55825.4,1.356,2000
Uttar Pradesh,Agra,2004,Kharif,Bajra,40864.2,33667.2,0.824,2000
Andhra Pradesh,Chittoor,2003,Kharif,Tobacco,43731.2,75396.2,1.724,2000
Tamil Nadu,Madurai,2014,Kharif,Groundnut,12516.1,16528.6,1.321,2010
Maharashtra,Nashik,2006,Rabi,Onion,47244.6,849765.6,17.987,2000
Gujarat,Vadodara,1999,Rabi,Onion,8588.5,136133.5,15.851,1990
Assam,Guwahati,2017,Kharif,Rice,34325.3,102839.8,2.996,2010
Madhya Pradesh,Indore,2003,Kharif,Maize,36406.0,121208.2,3.329,2000
Rajasthan,Jodhpur,2007,Rabi,Wheat,45782.9,141998.6,3.102,2000
Uttar Pradesh,Kanpur,2007,Kharif,Tur,42125.3,29747.2,0.706,2000
Uttar Pradesh,Kanpur,2005,Rabi,Barley,49886.6,117419.0,2.354,2000
Andhra Pradesh,Chittoor,1997,Kharif,Groundnut,19886.5,26579.6,1.337,1990
Maharashtra,Nagpur,2003,Kharif,Onion,40659.8,864685.6412786113,21.266,2000
Karnataka,Ballari,2006,Rabi,Sunflower,39448.8,37872.4,0.96,2000
Karnataka,Bengaluru Rural,2015,Rabi,Jowar,8806.3,6241.3,0.709,2010
Bihar,Bhagalpur,2017,Rabi,Maize,23628.4,91007.9,3.852,2010
Andhra Pradesh,Guntur,2007,Kharif,Tobacco,47088.9,92777.2,1.97,2000
Gujarat,Ahmedabad,2018,Kharif,Bajra,17418.2,21394.5,1.228,2010
Maharashtra,Pune,2004,Whole Year,Sugarcane,15339.2,1064046.1729607582,69.368,2000
Andhra Pradesh,Chittoor,1997,Winter,Rice,5569.7,14149.3,2.54,1990
Assam,Silchar,2012,Autumn,Rice,9555.1,26667.03226342823,2.791,2010
Punjab,Amritsar,2002,Rabi,Wheat,38337.4,88409.6,2.306,2000
Karnataka,Bengaluru Rural,2001,Whole Year,Coconut,82997.8,712629.7,8.586,2000
Madhya Pradesh,Indore,2001,Kharif,Soybean,25138.6,31301.9,1.245,2000
Rajasthan,Kota,2002,Rabi,Mustard,44618.7,52293.7,1.172,2000
Maharashtra,Aurangabad,2010,Kharif,Cotton,124715.1,63270.63641630252,0.507,2010
West Bengal,Nadia,2003,Kharif,Jute,51420.3,124240.7,2.416,2000
Karnataka,Bengaluru Rural,2011,Whole Year,Coconut,65239.1,594929.0744313557,9.119,2010
Maharashtra,Pune,2010,Rabi,Onion,58827.5,1214734.2,20.649,2010
Madhya Pradesh,Gwalior,1998,Rabi,Gram,59934.3,60506.0,1.01,1990
Karnataka,Belagavi,2018,Rabi,Onion,31427.3,941839.5,29.969,2010
Karnataka,Bengaluru Rural,2016,Rabi,Onion,35495.5,1065223.9,30.01,2010
Madhya Pradesh,Jabalpur,2012,Rabi,Jowar,29392.3,28725.5,0.977,2010
Andhra Pradesh,Krishna,2021,Kharif,Maize,52607.8,155731.9,2.96,2020
Rajasthan,Jodhpur,2019,Rabi,Wheat,85389.1,362466.9,4.245,2010
Uttar Pradesh,Lucknow,2016,Winter,Rice,10000.3,27483.8,2.748,2010
Andhra Pradesh,Anantapur,2019,Whole Year,Banana,105944.0,5218087.7,49.253,2010
Assam,Guwahati,2000,Autumn,Rice,17219.2,47753.8,2.773,2000
Madhya Pradesh,Bhopal,2006,Rabi,Gram,75531.3,71407.6,0.945,2000
Uttar Pradesh,Kanpur,2004,Winter,Rice,9827.4,24541.9,2.497,2000
Assam,Guwahati,2014,Autumn,Rice,9395.2,23420.2,2.493,2010
Tamil Nadu,Thanjavur,2012,Whole Year,Sugarcane,13357.6,1037596.2,77.678,2010
Andhra Pradesh,Chittoor,2012,Autumn,Rice,3527.1,9257.3,2.625,2010
Gujarat,Ahmedabad,2012,Rabi,Onion,12004.3,258786.2,21.558,2010
Uttar Pradesh,Lucknow,1999,Winter,Rice,11704.2,24304.1,2.077,1990
Punjab,Jalandhar,1998,Kharif,Rice,11448.2,30824.3,2.693,1990
Bihar,Muzaffarpur,2010,Kharif,Rice,28991.4,86084.4,2.969,2010
Karnataka,Mysuru,2004,Kharif,Sunflower,47675.6,31672.9,0.664,2000
Madhya Pradesh,Bhopal,1999,Kharif,Maize,26537.1,97674.8,3.681,1990
Maharashtra,Nagpur,2006,Kharif,Tur,27965.8,21593.7,0.772,2000
Odisha,Balasore,2021,Winter,Rice,14308.6,44543.8,3.113,2020
Uttar Pradesh,Lucknow,2009,Rabi,Barley,71535.1,164495.4,2.3,2000
Uttar Pradesh,Kanpur,2002,Kharif,Rice,14535.0,28587.7,1.967,2000
Punjab,Patiala,2011,Kharif,Cotton,87120.7,45593.0,0.523,2010
Madhya Pradesh,Gwalior,2007,Rabi,Barley,34437.4,74379.2,2.16,2000
Gujarat,Vadodara,2015,Kharif,Cotton,18447.3,8577.6,0.465,2010
Bihar,Patna,2021,Kharif,Maize,38880.1,156554.5,4.027,2020
Gujarat,Ahmedabad,2010,Kharif,Groundnut,38389.7,41204.7,1.073,2010
Madhya Pradesh,Bhopal,2021,Rabi,Gram,76289.2,79092.0682761724,1.037,2020
Andhra Pradesh,Guntur,2019,Rabi,Sunflower,8766.7,5953.5,0.679,2010
Haryana,Rohtak,2003,Rabi,Mustard,80992.2,107976.9,1.333,2000
Gujarat,Rajkot,2012,Rabi,Groundnut,32936.5,46936.4,1.425,2010
Maharashtra,Pune,2008,Rabi,Onion,68773.7,1430557.4,20.801,2000
Tamil Nadu,Thanjavur,2006,Whole Year,Sugarcane,21283.2,1605561.1,75.438,2000
Maharashtra,Aurangabad,2007,Rabi,Onion,36477.7,788338.2,21.612,2000
Karnataka,Ballari,2017,Kharif,Tobacco,44515.7,66208.1,1.487,2010
Karnataka,Ballari,1998,Rabi,Onion,19723.2,315976.1,16.021,1990
Punjab,Jalandhar,2003,Kharif,Cotton,114138.2,59664.9,0.523,2000
Maharashtra,Aurangabad,2021,Kharif,Onion,52300.2,1438810.5,27.511,2020
Andhra Pradesh,Krishna,2014,Autumn,Rice,3361.1,8987.8,2.674,2010
Gujarat,Vadodara,2009,Kharif,Bajra,13764.3,14240.3,1.035,2000
Odisha,Cuttack,2019,Autumn,Rice,6369.5,17698.1,2.779,2010
Uttar Pradesh,Lucknow,1997,Autumn,Rice,4155.5,11105.8,2.673,1990
Bihar,Bhagalpur,2001,Kharif,Maize,24684.7,78039.1,3.161,2000
Madhya Pradesh,Indore,2014,Rabi,Maize,32263.4,83773.9,2.597,2010
Uttar Pradesh,Agra,2007,Kharif,Bajra,35966.5,45555.8,1.267,2000
West Bengal,Nadia,2021,Kharif,Jute,46748.3,104930.9,2.245,2020
Andhra Pradesh,Krishna,2013,Kharif,Rice,13246.3,37403.0,2.824,2010
Uttar Pradesh,Meerut,2019,Winter,Rice,9085.7,28802.8,3.17,2010
Odisha,Sambalpur,2006,Autumn,Rice,9338.1,26061.41369311877,2.791,2000
Gujarat,Vadodara,2010,Whole Year,Banana,62529.7,2428591.8,38.839,2010
Karnataka,Mysuru,2011,Rabi,Maize,18485.3,68269.4,3.693,2010
Bihar,Patna,2008,Kharif,Maize,24826.1,74982.2,3.02,2000
Maharashtra,Kolhapur,1997,Kharif,Cotton,60119.5,27137.8,0.451,1990
Andhra Pradesh,Krishna,2007,Kharif,Sunflower,10431.1,8860.7,0.849,2000
Maharashtra,Nashik,2000,Whole Year,Sugarcane,16367.5,1032294.8,63.07,2000
Karnataka,Bengaluru Rural,2012,Kharif,Groundnut,11210.5,19965.1,1.781,2010
Karnataka,Mysuru,2020,Kharif,Jowar,11238.0,10174.0,0.905,2020
Karnataka,Bengaluru Rural,2000,Kharif,Sunflower,47204.3,37310.9,0.79,2000
Andhra Pradesh,Anantapur,2005,Kharif,Sunflower,9974.5,8456.1,0.848,2000
Punjab,Ludhiana,2006,Kharif,Rice,13496.1,37759.2,2.798,2000
Maharashtra,Kolhapur,2016,Kharif,Jowar,27658.7,27734.8,1.003,2010
Assam,Silchar,2008,Kharif,Rice,24546.7,74600.9,3.039,2000
Gujarat,Surat,2002,Kharif,Bajra,18863.6,20200.3,1.071,2000
Tamil Nadu,Madurai,2011,Autumn,Rice,4133.8,9969.5,2.412,2010
Madhya Pradesh,Bhopal,2012,Rabi,Barley,30720.5,61366.3,1.998,2010
Bihar,Muzaffarpur,2012,Rabi,Potato,93281.7,2748455.4,29.464,2010
Odisha,Balasore,2020,Autumn,Rice,9549.3,29935.4,3.135,2020
Bihar,Gaya,2021,Rabi,Potato,58831.8,2102887.1,35.744,2020
Maharashtra,Nagpur,2016,Rabi,Onion,73287.7,2224380.0,30.351,2010
Tamil Nadu,Thanjavur,2012,Kharif,Groundnut,11030.5,17222.7,1.561,2010
Punjab,Ludhiana,2007,Kharif,Rice,8540.0,26795.9,3.138,2000
Gujarat,Vadodara,2015,Whole Year,Banana,60598.8,2318070.5,38.253,2010
Madhya Pradesh,Jabalpur,2020,Rabi,Barley,37175.3,78586.5,2.114,2020
Uttar Pradesh,Varanasi,2018,Rabi,Barley,50519.8,120165.3,2.379,2010
Karnataka,Ballari,2006,Whole Year,Coconut,47100.1,497623.6,10.565,2000
Uttar Pradesh,Varanasi,2020,Whole Year,Sugarcane,92254.4,6784631.6,73.543,2020
Bihar,Bhagalpur,2017,Kharif,Rice,19612.5,59214.1,3.019,2010
Karnataka,Belagavi,2018,Rabi,Groundnut,10978.9,18544.2,1.689,2010
Rajasthan,Kota,2005,Rabi,Wheat,69793.5,180939.8,2.593,2000
Gujarat,Rajkot,2015,Kharif,Onion,13800.3,262905.8,19.051,2010
Tamil Nadu,Coimbatore,2012,Rabi,Groundnut,7302.3,11072.4,1.516,2010
Tamil Nadu,Salem,2001,Rabi,Groundnut,10419.3,15266.0,1.465,2000
Rajasthan,Jodhpur,2020,Kharif,Bajra,51216.1,61134.8,1.194,2020
West Bengal,Hooghly,2011,Kharif,Jute,27905.1,68949.0,2.471,2010
Andhra Pradesh,Chittoor,2004,Rabi,Sunflower,14159.0,10505.8,0.742,2000
Gujarat,Surat,2008,Kharif,Bajra,18980.0,21325.2,1.124,2000
Andhra Pradesh,Anantapur,2021,Kharif,Tobacco,49095.5,95081.8,1.937,2020
Kerala,Kottayam,2004,Whole Year,Coconut,85402.1,474665.1,5.558,2000
Uttar Pradesh,Agra,2018,Rabi,Wheat,90930.5,372530.0,4.097,2010
Madhya Pradesh,Jabalpur,2000,Kharif,Jowar,22547.4,19598.5,0.869,2000
Rajasthan,Jaipur,1999,Kharif,Bajra,69793.3,91445.7,1.31,1990
Haryana,Rohtak,2021,Rabi,Mustard,72982.3,123453.7,1.692,2020
Haryana,Hisar,2010,Rabi,Wheat,32288.5,117879.9,3.651,2010
Karnataka,Bengaluru Rural,2021,Rabi,Maize,27891.2,106347.7,3.813,2020
Assam,Guwahati,2013,Kharif,Rice,31164.6,92542.6,2.969,2010
Madhya Pradesh,Gwalior,2008,Rabi,Jowar,33496.9,36941.9,1.103,2000
Uttar Pradesh,Agra,2021,Rabi,Barley,49400.5,117729.2,2.383,2020
Punjab,Patiala,2018,Kharif,Cotton,91626.0,55449.7,0.605,2010
Kerala,Palakkad,2018,Whole Year,Coconut,102809.3,1091937.7,10.621,2010
Andhra Pradesh,Krishna,2015,Kharif,Sunflower,11000.1,7364.5,0.669,2010
Andhra Pradesh,Krishna,2004,Kharif,Sunflower,12883.7,9686.7,0.752,2000
West Bengal,Bardhaman,2018,Autumn,Rice,9663.9,30665.6,3.173,2010
Uttar Pradesh,Varanasi,1997,Rabi,Gram,19873.1,21390.1,1.076,1990
Punjab,Jalandhar,2016,Kharif,Rice,15287.1,45992.2,3.009,2010
Punjab,Patiala,2008,Kharif,Rice,10435.8,30814.7,2.953,2000
Uttar Pradesh,Lucknow,2013,Rabi,Wheat,86465.3,323182.3,3.738,2010
Rajasthan,Bikaner,2018,Rabi,Mustard,57219.0,97031.0,1.696,2010
Haryana,Panipat,2018,Rabi,Mustard,89155.9,155246.8,1.741,2010
Karnataka,Bengaluru Rural,1997,Kharif,Maize,30233.8,95786.0,3.168,1990
Andhra Pradesh,Krishna,2014,Kharif,Tobacco,54542.7,96590.3,1.771,2010
Madhya Pradesh,Indore,1999,Rabi,Wheat,59253.2,247208.5,4.172,1990
Tamil Nadu,Coimbatore,2013,Whole Year,Coconut,59800.0,610281.1,10.205,2010
Maharashtra,Pune,1999,Kharif,Soybean,91571.5,109879.5,1.2,1990
Gujarat,Ahmedabad,1999,Kharif,Bajra,11026.3,16199.5,1.469,1990
Uttar Pradesh,Lucknow,2015,Autumn,Rice,9209.0,18826.2,2.044,2010
Gujarat,Rajkot,1999,Kharif,Onion,7453.2,141071.2,18.928,1990
Maharashtra,Nagpur,2002,Rabi,Jowar,46315.9,43199.7,0.933,2000
Andhra Pradesh,Anantapur,2016,Kharif,Groundnut,13745.9,24012.8,1.747,2010
Tamil Nadu,Salem,2002,Autumn,Rice,4302.2,9704.2,2.256,2000
Haryana,Hisar,1997,Rabi,Mustard,82499.0,96583.6,1.171,1990
Madhya Pradesh,Bhopal,2020,Rabi,Maize,40487.3,170468.3,4.21,2020
Karnataka,Ballari,2002,Rabi,Groundnut,12966.8,14889.0,1.148,2000
Andhra Pradesh,Chittoor,2003,Kharif,Maize,31035.0,93304.0,3.006,2000
Andhra Pradesh,Guntur,2003,Rabi,Maize,36888.8,128445.3,3.482,2000
Andhra Pradesh,Guntur,2002,Whole Year,Banana,86570.0,2444506.4,28.237,2000
Bihar,Bhagalpur,2013,Kharif,Rice,23347.3,59026.9,2.528,2010
Rajasthan,Bikaner,2011,Rabi,Wheat,53318.9,224919.5,4.218,2010
Karnataka,Mysuru,2009,Kharif,Tobacco,41548.2,64150.5,1.544,2000
Maharashtra,Nagpur,2003,Kharif,Cotton,105612.3,44759.4,0.424,2000
West Bengal,Nadia,1997,Kharif,Jute,44348.3,101174.2,2.281,1990
Andhra Pradesh,Guntur,2018,Autumn,Rice,4420.4,12883.3,2.915,2010
Tamil Nadu,Madurai,2020,Whole Year,Banana,46373.5,2245577.6,48.424,2020
Rajasthan,Bikaner,2021,Rabi,Gram,78342.5,95591.9,1.22,2020
Tamil Nadu,Thanjavur,2012,Kharif,Rice,6628.1,20203.8,3.048,2010
Bihar,Muzaffarpur,2009,Rabi,Maize,26779.4,80115.2,2.992,2000
Uttar Pradesh,Meerut,2014,Rabi,Wheat,96987.6,304206.4,3.137,2010
West Bengal,Hooghly,2013,Kharif,Rice,30439.2,91036.8,2.991,2010
Andhra Pradesh,Krishna,2008,Autumn,Rice,3597.5,10134.3,2.817,2000
Gujarat,Surat,2017,Kharif,Onion,16090.9,426348.1,26.496,2010
Karnataka,Bengaluru Rural,1998,Kharif,Tur,75799.5,57958.6,0.765,1990
Andhra Pradesh,Chittoor,2017,Kharif,Sunflower,9714.3,9575.6,0.986,2010
Karnataka,Mysuru,2002,Whole Year,Sugarcane,91731.0,5593765.6,60.98,2000
Andhra Pradesh,Chittoor,2006,Kharif,Tobacco,67217.8,128421.8,1.911,2000
Karnataka,Belagavi,2001,Rabi,Onion,26601.7,548277.2,20.611,2000
Andhra Pradesh,Krishna,2018,Rabi,Maize,41946.9,173075.0,4.126,2010
Andhra Pradesh,Krishna,2001,Kharif,Cotton,64430.0,27734.9,0.43,2000
Punjab,Ludhiana,2004,Winter,Rice,7098.7,18984.8,2.674,2000
Assam,Silchar,2015,Winter,Rice,19496.6,51966.2,2.665,2010
Gujarat,Ahmedabad,2011,Kharif,Onion,11570.3,277916.5,24.02,2010
Andhra Pradesh,Anantapur,2009,Kharif,Groundnut,21919.7,30682.9,1.4,2000
Andhra Pradesh,Krishna,2014,Kharif,Groundnut,17230.5,19983.7,1.16,2010
Rajasthan,Jaipur,2016,Kharif,Soybean,73759.5,137487.4,1.864,2010
Madhya Pradesh,Gwalior,1998,Rabi,Maize,36280.5,108877.6,3.001,1990
Karnataka,Mysuru,2013,Whole Year,Sugarcane,107486.6,7425806.6,69.086,2010
West Bengal,Nadia,2011,Rabi,Potato,38516.0,975506.1,25.327,2010
Rajasthan,Jaipur,2017,Kharif,Soybean,89985.4,139692.2,1.552,2010
Karnataka,Mysuru,1997,Kharif,Groundnut,12453.2,16496.1,1.325,1990
Madhya Pradesh,Indore,2010,Rabi,Jowar,18365.7,17625.2,0.96,2010
Rajasthan,Bikaner,2005,Kharif,Bajra,84477.3,107291.5,1.27,2000
Kerala,Kottayam,2002,Whole Year,Coconut,96761.9,713016.8,7.369,2000
Gujarat,Vadodara,2002,Rabi,Onion,11482.1,191015.2,16.636,2000
Odisha,Balasore,2008,Autumn,Rice,12114.3,33617.8,2.775,2000
Uttar Pradesh,Agra,2012,Rabi,Barley,69327.9,161160.0,2.325,2010
Punjab,Patiala,2021,Kharif,Rice,11733.2,36678.3,3.126,2020
Uttar Pradesh,Varanasi,1997,Whole Year,Sugarcane,104744.5,6359754.5,60.717,1990
Uttar Pradesh,Varanasi,2004,Autumn,Rice,7118.3,13698.5,1.924,2000
Andhra Pradesh,Krishna,2017,Rabi,Maize,44552.0,177833.2,3.992,2010
Karnataka,Belagavi,1998,Rabi,Maize,25573.4,55216.5,2.159,1990
Uttar Pradesh,Agra,2016,Rabi,Mustard,20032.7,28275.0,1.411,2010
Tamil Nadu,Salem,2000,Rabi,Groundnut,11497.9,18404.3,1.601,2000
Maharashtra,Kolhapur,1998,Kharif,Tur,42514.9,32122.8,0.756,1990
Haryana,Panipat,2018,Rabi,Wheat,35161.9,135098.9,3.842,2010
Rajasthan,Bikaner,2021,Kharif,Soybean,72251.9,93774.7,1.298,2020
Tamil Nadu,Coimbatore,2007,Autumn,Rice,3770.7,9163.9,2.43,2000
Punjab,Patiala,2019,Winter,Rice,10567.2,24032.5,2.274,2010
Tamil Nadu,Coimbatore,2014,Kharif,Rice,5444.2,11969.1,2.199,2010
Uttar Pradesh,Meerut,2011,Rabi,Mustard,28763.4,40052.9,1.392,2010
West Bengal,Bardhaman,2014,Kharif,Rice,36184.6,101039.2,2.792,2010
Assam,Guwahati,1999,Kharif,Rice,21265.7,55449.7,2.607,1990
Maharashtra,Pune,2012,Rabi,Jowar,29680.3,28116.2,0.947,2010
Tamil Nadu,Salem,2013,Autumn,Rice,2808.2,8242.1,2.935,2010
Karnataka,Bengaluru Rural,2020,Rabi,Jowar,8070.4,7216.6,0.894,2020
Andhra Pradesh,Anantapur,1997,Kharif,Tobacco,66763.5,109098.4,1.634,1990
Madhya Pradesh,Gwalior,2014,Rabi,Wheat,114309.7,378620.2,3.312,2010
Uttar Pradesh,Lucknow,2006,Whole Year,Sugarcane,75089.2,5462559.0,72.748,2000
Madhya Pradesh,Jabalpur,2008,Rabi,Wheat,93791.1,332208.6,3.542,2000
Bihar,Bhagalpur,2018,Kharif,Maize,41215.7,157812.5,3.829,2010
Tamil Nadu,Thanjavur,2019,Kharif,Rice,11875.7,40036.7,3.371,2010
Andhra Pradesh,Anantapur,2010,Rabi,Groundnut,18781.8,30926.0,1.647,2010
Tamil Nadu,Coimbatore,1997,Winter,Rice,5241.3,12976.8,2.476,1990
Kerala,Palakkad,2017,Whole Year,Coconut,70319.7,659727.5,9.382,2010
Rajasthan,Jodhpur,2019,Rabi,Mustard,36435.5,55804.6,1.532,2010
Maharashtra,Nashik,2012,Whole Year,Sugarcane,24904.0,1839164.7,73.85,2010
Bihar,Muzaffarpur,2006,Autumn,Rice,8457.3,25788.5,3.049,2000
Andhra Pradesh,Anantapur,2013,Kharif,Groundnut,20652.3,36329.8,1.759,2010
Maharashtra,Nagpur,1997,Kharif,Soybean,111085.1,108084.0,0.973,1990
Bihar,Gaya,2015,Rabi,Maize,36403.1,108917.0,2.992,2010
Karnataka,Belagavi,1998,Kharif,Tobacco,57192.3,104802.2,1.832,1990
Rajasthan,Kota,2001,Kharif,Bajra,56773.3,60618.9,1.068,2000
Punjab,Amritsar,2005,Autumn,Rice,4983.0,11225.3,2.253,2000
Madhya Pradesh,Bhopal,2006,Kharif,Maize,31664.5,103434.6,3.267,2000
Kerala,Palakkad,2003,Whole Year,Coconut,88829.5,835015.8,9.4,2000
Andhra Pradesh,Chittoor,2004,Kharif,Groundnut,17419.9,22949.3,1.317,2000
Tamil Nadu,Salem,2005,Whole Year,Sugarcane,27091.7,2079616.2,76.762,2000
Andhra Pradesh,Krishna,2006,Kharif,Rice,12020.3,33253.8,2.766,2000
Maharashtra,Nagpur,2014,Whole Year,Sugarcane,19214.4,1347392.3,70.124,2010
Uttar Pradesh,Agra,2021,Whole Year,Sugarcane,117365.5,10182809.9,86.762,2020
Maharashtra,Kolhapur,2018,Kharif,Onion,76570.1,2303004.9,30.077,2010
Maharashtra,Pune,2019,Whole Year,Sugarcane,25815.6,2221647.8,86.058,2010
Tamil Nadu,Coimbatore,2009,Autumn,Rice,2799.7,7295.4,2.606,2000
Punjab,Ludhiana,2004,Kharif,Rice,10611.9,21665.7,2.042,2000
Rajasthan,Kota,1999,Rabi,Mustard,32480.2,44940.1,1.384,1990
Rajasthan,Kota,2007,Rabi,Barley,22183.7,49661.3,2.239,2000
Madhya Pradesh,Gwalior,2014,Rabi,Barley,49078.3,95706.8,1.95,2010
Punjab,Patiala,2016,Autumn,Rice,4491.9,16100.3,3.584,2010
Maharashtra,Kolhapur,2003,Whole Year,Banana,37345.9,1593728.1,42.675,2000
Uttar Pradesh,Meerut,2017,Kharif,Tur,24454.8,19681.9,0.805,2010
Tamil Nadu,Coimbatore,2016,Whole Year,Banana,39542.0,1919350.8,48.54,2010
Madhya Pradesh,Bhopal,1999,Rabi,Jowar,35278.9,39519.1,1.12,1990
Andhra Pradesh,Krishna,2011,Kharif,Maize,52729.8,173312.4,3.287,2010
West Bengal,Hooghly,2008,Kharif,Jute,44475.9,102736.0,2.31,2000
Andhra Pradesh,Krishna,2006,Rabi,Groundnut,22085.2,32043.58558598894,1.451,2000
Andhra Pradesh,Chittoor,2000,Rabi,Sunflower,12042.1,10554.0,0.876,2000
Karnataka,Bengaluru Rural,1997,Whole Year,Sugarcane,72820.0,5120411.6,70.316,1990
Maharashtra,Aurangabad,2021,Kharif,Tur,33218.4,27684.8,0.833,2020
Kerala,Palakkad,2005,Whole Year,Coconut,90544.1,905103.3,9.996,2000
West Bengal,Nadia,2012,Winter,Rice,12678.1,34918.3,2.754,2010
Maharashtra,Nagpur,2019,Kharif,Cotton,92299.9,42659.0,0.462,2010
Madhya Pradesh,Jabalpur,2014,Kharif,Jowar,28007.4,21474.1,0.767,2010
Tamil Nadu,Salem,1999,Kharif,Groundnut,7547.2,13007.3,1.723,1990
Odisha,Cuttack,2011,Kharif,Rice,24584.7,75805.3,3.083,2010
Rajasthan,Jaipur,2002,Rabi,Barley,21184.9,41065.7,1.938,2000
Madhya Pradesh,Gwalior,2019,Kharif,Maize,26453.4,87693.5,3.315,2010
Gujarat,Vadodara,2002,Kharif,Cotton,20103.2,7639.1,0.38,2000
Maharashtra,Nashik,2009,Rabi,Onion,43890.3,634888.3,14.465,2000
Karnataka,Ballari,2012,Rabi,Maize,23147.8,86190.8,3.723,2010
Madhya Pradesh,Gwalior,2018,Kharif,Jowar,22340.3,19932.4,0.892,2010
Maharashtra,Nashik,2003,Kharif,Soybean,83934.5,92473.4,1.102,2000
Punjab,Jalandhar,2005,Kharif,Cotton,76839.1,36140.2,0.47,2000
Uttar Pradesh,Meerut,2019,Autumn,Rice,8876.3,25630.2,2.887,2010
Gujarat,Rajkot,2017,Rabi,Onion,16880.6,417422.3,24.728,2010
Andhra Pradesh,Krishna,2007,Winter,Rice,6602.9,20319.5,3.077,2000
Gujarat,Surat,2014,Kharif,Bajra,16200.5,16332.8,1.008,2010
Andhra Pradesh,Guntur,2009,Kharif,Rice,15280.3,38530.6,2.522,2000
Andhra Pradesh,Chittoor,2015,Rabi,Maize,63342.2,190408.2,3.006,2010
Gujarat,Ahmedabad,1997,Kharif,Bajra,13304.4,15839.0,1.191,1990
Madhya Pradesh,Gwalior,2015,Kharif,Jowar,33668.4,26443.1,0.785,2010
Bihar,Bhagalpur,2005,Rabi,Potato,65181.9,1812156.2,27.802,2000
Bihar,Bhagalpur,2004,Autumn,Rice,12545.5,29706.7,2.368,2000
Andhra Pradesh,Guntur,2010,Kharif,Maize,40273.8,134008.9,3.327,2010
Maharashtra,Nashik,2000,Kharif,Jowar,31073.6,34404.2,1.107,2000
Madhya Pradesh,Bhopal,2017,Kharif,Maize,33563.5,126822.8,3.779,2010
Madhya Pradesh,Gwalior,2014,Rabi,Jowar,36885.5,31432.6,0.852,2010
Andhra Pradesh,Chittoor,2001,Rabi,Maize,38606.6,113860.4,2.949,2000
Tamil Nadu,Salem,2011,Rabi,Groundnut,9689.7,16366.0,1.689,2010
Rajasthan,Kota,2013,Kharif,Bajra,79800.2,119784.9,1.501,2010
Tamil Nadu,Salem,2018,Kharif,Groundnut,11838.4,19669.0,1.661,2010
Uttar Pradesh,Kanpur,1999,Rabi,Mustard,23292.4,28379.5,1.218,1990
Tamil Nadu,Madurai,2017,Kharif,Groundnut,9808.0,14230.502210864268,1.451,2010
Andhra Pradesh,Guntur,2013,Kharif,Sunflower,9867.9,7836.6,0.794,2010
West Bengal,Murshidabad,2016,Kharif,Rice,41732.7,133946.2,3.21,2010
Odisha,Puri,1998,Kharif,Jute,58723.5,131246.7,2.235,1990
Maharashtra,Aurangabad,2017,Kharif,Tur,40897.4,45080.1,1.102,2010
Karnataka,Ballari,2003,Whole Year,Sugarcane,71042.3,4759105.6,66.99,2000
Gujarat,Rajkot,2013,Rabi,Groundnut,27553.7,49105.1,1.782,2010
Uttar Pradesh,Varanasi,2000,Kharif,Bajra,33338.2,39967.8,1.199,2000
Gujarat,Vadodara,2014,Kharif,Onion,15783.7,252321.5,15.986,2010
Uttar Pradesh,Agra,2006,Rabi,Barley,63639.2,163624.8,2.571,2000
Madhya Pradesh,Jabalpur,2021,Kharif,Soybean,44220.9,68448.5,1.548,2020
Tamil Nadu,Salem,2006,Whole Year,Coconut,43964.8,353958.1,8.051,2000
Madhya Pradesh,Jabalpur,2009,Rabi,Barley,40802.4,86235.9,2.114,2000
Punjab,Jalandhar,2007,Autumn,Rice,5128.6,15354.1,2.994,2000
Assam,Guwahati,2005,Autumn,Rice,12567.0,31020.9,2.468,2000
Punjab,Patiala,2005,Rabi,Wheat,54196.9,204901.5,3.781,2000
Andhra Pradesh,Guntur,2008,Rabi,Maize,36352.5,136595.6,3.758,2000
Punjab,Ludhiana,2018,Autumn,Rice,8398.5,26324.8,3.134,2010
Tamil Nadu,Madurai,1999,Whole Year,Coconut,54261.6,474184.0,8.739,1990
Bihar,Bhagalpur,1998,Kharif,Maize,16383.1,44876.1,2.739,1990
